求一本现代言情小说：	求一本现代的言情小说！	1
流星赶月指什么生肖	流星赶月指的是什么生肖	1
怎样快速学会唱一首歌？	怎么能快速学会一首歌？	1
被猫咬了打针多少钱	欠小额贷款公司的钱不还怎么办	0
百度贴吧的账号该怎么申请？	怎样申请百度账号	1
如何用微波炉做饼干。【高分】	如何用微波炉做饼干，甜的，咸的！说详细点！	1
微信表情色是什么意思	微信表情都什么意思	1
买登山包什么牌子好？	登山包什么牌子好呢	1
陈乔恩为什么那么漂亮？	为什么这么喜欢陈乔恩呢	0
红楼梦的电视剧	新红楼梦电视剧	1
赛尔号的经验兑换器在哪	赛尔号在哪兑换经验	1
百度云的回收站在哪里	百度云的回收站在哪里？	1
赵薇女儿叫什么	赵薇的女儿叫什么啊	1
提现普通提现不占用，实时提现和2小时快速提现占用	目前核实您的支付宝账户状态正常，请问页面有什么具体的报错提示吗？	0
北京森灏物流有限公司怎么样？	北京鸿奥物流有限公司怎么样？	0
如何逗狗狗开心	怎样逗狗狗开心	1
避车道是什么	错车道有什么用	0
女票是什么意思？	女票什么意思？	1
地球妈妈的来信阅读答案这一切	《地球妈妈的来信》阅读答案	0
请问送什么东西？	请问这个是什么东西？	0
冶金工程毕业生发展前景	哪些单位要招冶金工程毕业生	0
张学良口述历史怎么样	张学良口述历史最后外编是假的吗	0
我的电脑没声音有小喇叭	我的电脑有小喇叭但是没声音	1
呆而结巴的说是什么成语	呆而结巴地说是什么成语？	1
死亡笔记动画下载	死亡笔记电影版下载	0
梦到蛇把鸡咬死见红是什么意思	梦见捡到钱后被蛇咬了是什么意思	0
小学数学奥数题	小学数学奥数	1
请问这个是什么虫子呢？	请问这个虫子是什么	1
买车还是买房	买车好还是买房好	1
摩托车加油熄火	摩托车加油门熄火	1
英语句子翻译	翻译英语句子	1
吃什么打胎药	堕胎吃什么药	1
什么导航最好	什么导航最好用	1
上传歌曲的网站	上传音乐的网站	1
亡灵杀手用烧饼修改器怎么改	怎么用烧饼修改亡灵杀手	1
结婚纪念日，给老婆买什么礼物	结婚纪念日送什么礼物给老婆那	1
四阶魔方散了怎样把它组装好	四阶魔方散了如何组装呢	1
我的皮包该怎样清洗？	浅色皮包脏了怎样清洗	0
旅游区开观光车多少钱个月	在丽江开旅游车一个月赚多少钱	0
您好，小二这边是无法受理的，辛苦您了	您好，小二这边是无法操作的，辛苦您了。	1
定三跨度是什么意思	桥的横跨度是什么意思	0
上海海洋大学计算机科学与技术好不好？	学生物技术的考研能报海洋生物专业么	0
如何在网上快速赚钱	怎么样在网上可以快速赚钱？	1
肖申克的救赎哪里可以下载	哪里有《肖申克的救赎》的下载	1
哪种面膜比较好？	哪种面膜比较好?	1
其实我还好的歌词	你没有好结果歌词	0
叶酸什么牌子好	什么牌子的叶酸好？	1
怎样让头发快点长长	如何让头发快点长长，	1
手机音乐播放器哪个最好？	哪种手机音乐播放器最好	1
很抱歉，为了确保账户信息安全，请账户持有人来访，给您带来不便，敬请谅解！	很抱歉，为了确保账户信息安全，请账户持有人来电，给您带来不便，敬请谅解。	1
大学物理(吴百诗)习题答案	大学物理实验(江苏大学出版社)练习题答案	0
洗脸用什么牌子的醋	什么牌子洗脸刷好	0
左()百()括号里填什么成为成语	成语,()其不()括号里填什么	0
什么药可以通便	吃什么能通便	0
孤岛猎鹰什么时候上映啊	(武媚娘传奇)什么时候播	0
钢笔什么牌子好	什么牌子的钢笔好用	1
这个狗狗是什么品种的？好可爱的	好可爱的狗狗呀！是什么品种呢？	1
葵花籽致癌吗	穿什么照身份证照	0
您好，您是可以在收支明细进行查询一下，辛苦您了	您可以在电脑端上传一下的，（需要带有卡号的收支明细的，辛苦您了	0
有什么好听的英文歌吗	求好听的英文歌	1
笔记本电脑开不了机	笔记本电脑上不了网了	1
有东西卡在喉咙里了怎么办	疾风之刃卡在这里动不了了怎么办	0
怎么可以无痛苦死亡？	如何无痛苦死亡	1
冬天用来取暖的叫什么	冬天冷夏天热我这是什么病	0
怎么都没人理我啊	她无聊的时候才找我，为什么啊？	0
全民枪战怎样开挂	全民枪战怎么开挂啊	1
梦见下的雪是猪干红色	鬼喊抓鬼结局什么意思	0
努比亚手机怎么样？	努比亚手机怎么样	1
无水硫酸铜什么颜色	无水硫酸铜是什么颜色的？	1
过年了买什么东西吃哟，	过年买什么东西好	1
人人网注销	人人网登录	0
红米手机按键怎么不亮	红米手机的触摸键灯怎么不亮	1
欧美电影棵幻片三字	求欧美所有的丧尸电影	0
求正品韩国代购店	求这双鞋子淘宝店链接	0
什么歌好听了	什么歌好听	1
湖南有什么好玩的地方？	湖南有什么好玩的地方	1
这个图片是出自什么漫画之类的？	求图片出自什么漫画	1
什么是小正太	小正太是什么	1
是什么材质	被芯什么材质好	0
英语自学选什么书好？就日常交际就行了	日常交际英语口语应该怎么样训练？	0
敷完面膜不用洗脸可以吗？	用蛋清可以去黑头吗？效果好吗	0
怎么装修淘宝店铺?有没有免费模板的？	请问淘宝店铺装修的模板怎么找？	0
网上哪里服装批发好	网上批发服装哪里好	1
就是无法取消的，很抱歉。	是无法取消的，很抱歉哦	1
死一样痛过的铃声	死一样痛过铃声	1
给狗狗起名字大全	狗狗起名字大全	0
背上痘痘怎么去除	怎么去除背上的痘痘？	1
真心不怕人来屈是什么意思	真心求子是什么意思	0
成都华阳梦幻岛游玩项目有没有特殊条件限制	成都华阳梦幻岛游玩项目有没有条件限制	1
无敌的小说。	一开始就无敌的小说，	0
时空猎人怎么刷魔晶和金币	时空猎人如何刷金币，魔晶	1
如愿以偿什么意思？	如愿以偿是什么意思	1
过年卖什么最挣钱	过年卖什么最挣钱？	1
礁能组成什么词	溉还能组成什么词？	0
安徽是不是很穷啊	安徽阜阳是不是很穷？	0
大家一般都用什么牌子的鱼竿	前打鱼竿什么牌子的好	0
运动会作文怎么写	自己写一句关于读书的名言	0
怎样看弱电图纸	看弱电图纸该怎么看	1
阿里旺旺买家版下载	如何下载阿里旺旺(卖家版)	0
这是系统的设置，是人工无法更改的，请谅解	由于系统维护，暂停中国工商银行所有充值及支付业务，敬请谅解。	0
可爱多是什么？	可爱多是什么	1
西方文化中的宗教对艺术的影响	西方宗教文化的一般性特征是什么?	0
为什么艾尔之光更新不了了？	艾尔之光为什么更新不了？	1
请问这是什么植物呀	请问这是什么植物？	1
晚餐吃什么减肥	晚餐吃什么可以减肥	1
中国最大的内陆淡水湖是什么湖？	中国最大的内流区，淡水湖是什么湖。	0
怎样评价同学	评价吧！同学，怎样？	0
椰子肉能吃吗？	椰子肉能吃吗？怎么吃？急！	1
做好事不留名。	做好事，不留名	1
求天空之城吉他谱完整版~	天空之城吉他谱简单版。谢谢	0
北京语言大学排行	北京语言大学游泳馆	0
初一数学几何	初一数学几何题	1
手机屏幕分辨率是什么？	手机屏幕分辨率是什么	1
漳州哪里好玩？	萧山哪里好玩？	0
去吧皮卡丘怎么开外挂	去吧皮卡丘怎么卸下装备	0
谁知道这是什么字体，急！谢谢。	谁知道这是什么字体，谢谢！	1
如何做好网络推广	怎么才能做好网络推广	1
手机视频播放器哪个好用	哪个手机视频播放器资源多	0
上火吃什么药最好？急	上火了吃什么最好	1
多多还在演爸爸去哪儿吗？	爸爸去哪儿多多哼的歌	0
纯碱的水溶液是什么颜色	硝酸银的水溶液是什么颜色的	0
怎么下载淘宝助理	淘宝助理怎么下载	1
求一部老电视剧	急找一部电视剧	1
红底的电子版照片改成蓝底的！	照片蓝底换红底，	0
我不喜欢我女朋友了怎么办？	我不喜欢女朋友了怎么办	1
春风物语小说	春风物语小说版	1
有没有什么好看的搞笑的电视剧	现在有什么好看的搞笑电视剧啊	1
亲稍等我帮您查询下	亲请您稍等一下这边帮您核实一下可以吗	1
酒喝多了有什么坏处？	吃鱼有什么坏处	0
童装店起名急！	春节手抄报起什么题目好	0
男士休闲皮鞋什么牌子的好呢？	男士休闲皮鞋什么牌子好	1
你听过最难听的歌是什么？	最难听的歌是什么	1
您好，请问是信用卡支付的吗？	您查询了账户设置的应用授权与代扣里面没有签约吗	0
内存卡哪个牌子好	内存卡哪个牌子的好	1
最近天气怎样	最近天气怎样？	1
血糖高的症状有哪些呢	血糖高有哪些症状，糖高的症状有哪些	1
治月经提前吃什么药	月经提前吃什么药	1
句型转换(英语)	英语句型转换	1
海水中含量最高的盐	二氧化碳含量最高的是	0
怎么投诉政府	怎么投诉政府？	1
学日语软件手机上的	手机英语学习软件	0
月月爱卫生巾好用吗？	剑灵力士和灵剑士选谁好	0
苹果的八门神器怎么下载	苹果5S八门神器怎么下载	0
谁有真人头像吗	谁有小黄人头像？	0
可以给您发送邮件您上传一下这个报错	这边给您发送邮件您上传一下这个报错可以吗？	1
最昂贵的稿费打一成语	最昂贵的稿费()打一成语	1
跪求一部忘了名字的韩国街舞电影	找一部街舞电影，男主角是个在校学生的。	0
如何洙注册赛客虚拟家庭	怎么注册赛客虚拟家庭	1
求魔兽世界的所有官方小说，全。	求魔兽世界官方小说	1
什么牌子的发膜好？大神们帮帮忙	这是什么牌子的护发素发膜？求淘宝链接	0
求一对情侣头像	找一对情侣头像	1
什么软件下载游戏好	有什么好的下载游戏的软件	1
如何能让头发快速变长？	怎样让头发快速变长	1
湿热体质怎样调理？	湿热体质如何调理	1
如何提升店铺业绩？	怎样提升店铺业绩	1
这是个什么发型？	该剪什么发型	0
要怎么提高英语口语？	如何提高英语口语	1
天猫是什么意思、？	天猫是什么意思	1
跑步机哪个牌子好？家用	跑步机哪个牌子好(家用)	1
请问她是哪位明星	请问这个是哪位明星…	1
手机管家花流量吗	手机管家要流量吗	1
世界上最牛的人是谁？	世界上最贱的人是谁？	0
都可以的，您可以使用就可以的，辛苦您了。	可以关闭的，您保持电话通畅就可以了。	0
求那些年吉他谱简单的	求简单的吉他谱	1
什么软件可以下载图片？	可以下载图片的软件叫什么	1
主意是什么意思	熊出没主意是什么意思	0
今天电影院有什么好看的电影嘛	世纪城电影院今天有什么好看的电影	0
老版本的微信从哪下载	手机在哪里可以下载搜片神器	0
什么牌子化妆品补水效果好	什么牌子的化妆品补水效果好呢？	1
什么叫支付宝账户。	手机淘宝支付密码是指什么	0
现在流行什么歌？	现在最流行谁的歌，或者什么歌	0
各种标志的含义	这些标志的含义	1
义乌韵达快递电话	韵达快递价格表	0
这是哪个动画片里的	这是那个动画片	1
圆脸女生适合什么眼镜？	小脸的女生适合什么眼镜	0
现在最流行的手机铃声是什么？	现在最流行的手机铃声是什么	1
这部电视剧叫什么名字啊？	求这部电视剧的名字	1
求一部少林电影	求一部少林电影，	1
长脸宽额头男的适合什么发型？	长脸，高额头，什么发型适合我？	1
银行卡里的零钱怎么拿出来	用银行卡怎么取零钱	1
是已经注销成功了	已经注销成功了	1
时空猎人怎样刷王者宝石	时空猎人王者宝石怎么刷？	1
解密人体悬浮魔术	人体悬浮术揭秘	1
什么电影比较好看呢？	有什么电影比较好看的	1
十二生肖那个动物最短命	十二生肖里最短命的动物有哪些	1
亲，一个手机号可以绑定6个支付宝账户的	现在已经绑定了2个，所以解绑后才可以绑定新的支付宝账户	0
在微信上如何增加粉丝量	怎么增加微信粉丝量	1
怎么玩扑克牌	怎么玩扑克牌的牛牛	1
日本语的チリソース是什么意思	日本语もしもし是什么意思	0
GT730能玩生化危机6吗？	GT730能满特效玩英雄联盟吗	0
求光晕小说全	求光晕小说。	1
怎么勾婴儿帽子	怎么样钩婴儿帽子	1
火影忍者穿越小说	火影忍者的穿越小说	1
去德国留学怎么办？	如何去德国留学?	0
您好，您的这笔金额是退回到你的银行卡的，麻烦您查询一下的。	您好，建议您查询一下这个免单卡的具体使用范围和时间的，辛苦您了。	0
谁有河南农业职业学院学生的qq号	河南农业职业学院怎么样·听许多人都说不好·	0
都有些什么有效减肥药？	有什么最有效的减肥药	1
平安陆金所怎么样？	平安陆金所稳盈安e贷产品怎么样	0
魔方坏了怎么修？	怎么拼魔方？	0
玩命猜成语。这个是什么成语	这个是哪个成语呀成语玩命猜	1
什么手机单机游戏好玩呢？	有什么好玩的手机单机游戏	1
广州和谐精神科医院	广州和谐医院精神科什么样	0
您进入支付宝钱包，财富，余额，账户余额查看下收支明细的呢	您可以看下您的收支明细，钱包查看收支明细路径，【财富】-【账户余额】-【账户余额】	1
什么时候出守护甜心第四部	守护甜心第四部什么时候播？	1
图片中分别是什么颜色的头发	图片里女的穿的叫什么裤子	0
物理求答案？	物理，求答案	1
移动硬盘问题(急)	我的移动硬盘出问题了	1
手机游戏雷神索尔攻略怎么刷钻石	手机游戏部落探险怎么刷钻石	0
怎样在网上预约科目一考试	在网上怎样预约科目二考试	1
淘宝虚拟物品是什么	微信公众号，靠什么赚钱？	0
刀剑神域全部小说	刀剑神域全集小说	1
非常抱歉，小二发错的用户的	系统或者是网络问题导致的，非常抱歉了的	0
一笔画成这个图形	怎么用三笔画成这个图形	0
有什么好看点的战争片吗？	有什么好看的战争片吗	1
人教版八年级地理下册目录	粤教版八年级地理下册教案	0
哑巴打手势(打一成语	哑巴打手势，打一成语	1
西游记里的人物	《西游记》里的人物	1
硫酸铜与氯化钠反应吗？！	氯化钠和硫酸铜会反应吗？	1
发本善良的美艳妈妈	善良的美艳妈妈	1
脸上外油内干长痘痘	皮肤外油内干，烦人	0
感情和爱情一样吗，有什么区别	爱情和感情有什么区别。	1
求欧美头像！	求欧美女头像	1
那您还能登录吗	亲，现在就是登录状态来访的	0
广东省有多少个县级市？	广东省有多少个县?	0
我国苹果的主要产地在哪	苹果在我国的主要产地，什么时候是成熟季节	1
百变机兽之结盟之战什么时候出？	百变机兽第二部结盟之战什么时候出啊	1
这个的是可以的，但是逾期还是会有影响信用的建议您快还的	您好，系统会在第二天更新，建议您次日查看，对于您资金不会有任何影响。	0
动漫帅哥图片	动漫帅哥的图片！	1
中国参加的第一次国际会议	中国哪年参加的世界杯，第一次	0
怎么封装系统	怎样封装自己的系统	1
大姨妈是什么意思	大姨妈来了什么意思？	0
封神英雄榜全集哪里看吗	封神英雄榜全集哪里看看	1
百度贴吧怎么改名字	百度贴吧里怎么改名字？	1
斗战神怎么玩？	斗战神绑银怎么买	0
达尔文发明过什么？	达尔文发明了什么？	1
一朵玫瑰花代表什么呢啊	一朵玫瑰花代表着什么	1
现在有哪里开始下雪了吗	现在哪里下雪了	1
电脑没声音了小喇叭也没了	电脑没声音没小喇叭	1
快递员的工资是怎么算的	快递员的工资怎么算	1
微博怎么用？注册账号后怎么玩	微博怎么注册账号	0
什么药可以通便	吃什么能通便？	1
什么才是真正的爱情…	什么爱情才是真正的爱情。	1
十二生肖那个动物最大只？	十二生肖最大的动物是那个	1
干咳嗽吃什么药好	醉酒后吃什么解酒？	0
为什么不能在百度贴吧上发帖呢	为什么在贴吧不能发帖	0
深圳市平板电脑皮套厂家有那些？	平板电脑的皮套有必要买吗？	0
求这张图片高清版	谁有这张图片的高清版？	1
麻烦您输入一下这个银行卡的完整的卡号	麻烦您输入一下您的这个银行卡的完整的卡号	1
求超级漫画素描技法全套	求超级漫画素描技法>全套	1
若隐若现什么意思？	明察秋毫什么意思？	0
用手机怎样改无线网密码	无线网在手机上怎么改密码	1
疯狂猜成语礼义廉耻是什么成语	《疯狂猜成语》两个箭头是什么成语	0
斗破苍穹小说全集	斗破苍穹同人小说	0
有什么好的美国电影	有什么美国梦电影	0
超好看的黑道小说	有哪些好看的黑道小说	0
初三上学期数学	初三上学期圆数学	1
魔域怎么换积分、有什么用？	魔域积分怎么换啊	1
粉色裤子搭配什么上衣	粉色花裤子搭配什么上衣？	1
分手后还能挽回吗	分手后还该挽回吗	1
欧朋浏览器怎么用	欧朋浏览器用着怎么样？	0
很现实是什么意思？这人	现实是什么意思	0
怎样快速弄到钱	怎样快速赚到钱，	1
如何提高淘宝店铺浏览量？	淘宝卖家怎么提高销量？	0
跪求风景情侣头像不要人物只要风景越多越好	求纹身情侣头像一对两张的越多越好谢谢一定采纳	0
庙建成菩萨到(打上海一地名)。	庙建成菩萨到(打上海一地名	1
求英雄联盟超神的音效	求英雄联盟超神音效。	1
小学数学题！	(小学)数学题	1
女网名带有圣和爱的	牛逼的四字网名	0
《黑子的篮球》什么时候更新？	黑子篮球什么时候更新	1
凸的笔画顺序	佛的笔画顺序	0
これにともない怎么翻译？	くりゅー怎么翻译？是人名	0
疯狂猜图之中国合伙人戴眼镜的，3个字	疯狂猜图中国合伙人副本名人明星三个字是个导演	0
怎样钩手提包	怎么做手提包	0
求这张高清壁纸	找这张壁纸的高清版	1
手机清理软件用什么好？	手机用什么清理软件好	1
苍穹是什么意思	剑指苍穹是什么意思	0
吃西瓜能减肥吗	吃西瓜减肥吗？	1
秦时明月中你最喜欢谁？	在《奥特曼》中谁最厉害？	0
求郭德纲相声的名字	问一段郭德纲的相声名字	1
诗人李白被称为什么?	李白被后人称为什么？	1
这个足球明星是谁啊	足球明星是谁	1
北京房地产经纪人好做吗？	在广州做房地产经纪人好吗？	0
安徽芜湖属于哪个地区	安徽肖县属于哪个地区	0
我的世界怎么搞多人游戏	我的世界游戏歌	0
《帅老公是高中生》	《帅老公是高中生》全部	1
开什么网店赚钱	微店开了如和才能有生意	0
网店卖什么好？	微店卖什么好	1
洗衣机什么品牌的好？	什么品牌洗衣机最好.	1
怎么考试不挂科？	考试来了，怎么才能不挂科	1
无法登陆淘宝怎么办？	淘宝，新店没流量怎么办？	0
怎样可以让手变得又细又白	怎样使自己的脚变得又白又嫩	0
收梦幻西游神兽	【关于梦幻西游神兽】	1
唱吧，怎么发起合唱呢？	怎样在唱吧里，发起合唱啊？	1
有关于黄河的成语	写黄河的成语	1
怎样做好行政工作	如何做好社区工作	0
时代华语重口味心理学系列	重口味心理学txt	0
你们觉得这个男生怎么样？	你们为什么喜欢动漫呢？	0
如何购买淘宝小号？	如何购买淘宝小号	1
怎么下载手机电影	怎么下载长的电影到手机上	1
比比皆是的意思是什么	比比皆是什么意思	1
这个是可以操作找回密码的，麻烦您尝试操作一下的，辛苦您了。	辛苦您根据小二的流程操作找回密码就可以的，辛苦您了。	1
猴子为什么爱吃香蕉	为什么猴子爱吃香蕉	1
移动公司内部人员能不能看到客人的短信详细内容？	XP系统什么命令能看到详细的内存型号和信息！	0
最小的动物是什么生肖	十二生肖懂得隐藏的动物是什么	0
前列腺炎吃什么药	什么药治疗痔疮最好？急…	0
谁能帮我在网上贷款	网上可以贷款吗？	0
就是您的手机号啊	不好意思，您是手机端来访的吗？	0
下面名人各取自什么成语？	下面名人各取自什么成语	1
往来不绝的近义词是什么呢？	往来不绝的近义词是什么	1
嘴噘得后面填什么成语	什么成语后面是入扣俩字	0
腾讯老板是谁	腾讯的老板是谁啊？	1
漫画赚不赚钱啊？	漫画该如何赚钱？	0
好看的都市异能	都市异能小说完本的	0
椰子好吃吗？	椰子好吃么？	1
吻肩膀是什么意思	肩膀两边两道黄色的是什么意思	0
我喜欢我同桌怎么办	为什么喜欢我的人都是我的同桌呢	0
书读百遍的下一句	我自横刀向天笑，请吐槽下一句	0
手机支付宝怎么查看余额	手机支付宝查余额怎么查	1
轻音少女《相遇天使》完整版	求蔡骏《人间》完整版	0
河西学院在哪个省	天津海运职业学院在哪个区	0
中专能考中医执业医师资格证吗？	像我的情况如何考中医执业医师资格证？	0
如何快速睡着？	怎样快速睡着？	1
谁愿意借钱给我。	小花仙谁帮我刷衣服！	0
微博怎么加粉丝啊	微博怎么涨粉丝	0
现在跑什么车最赚钱	现在开什么车最赚钱？	1
什么牌子的啤酒好喝？	啤酒什么牌子的好喝啊？	1
信用卡未还完可以申请房贷吗	科目四预约了能改吗	0
我的世界挖东西	我的世界如何刷东西	0
火锅底料怎么搞	火锅底料怎么做	1
大姨妈来了吃点啥	大姨妈来了喝什么	0
求此女姓名！	求此女姓名？	1
谁有天天炫斗外挂啊	谁有天天炫斗外挂	1
怎样可以延长性时间？	男人怎样能延长做爱时间	1
辛苦您提供一下您的身份证后八位为您核实一下您的身份信息。	请问您最后一次提供的信息是您的完整的身份证号码的还是提供的身份证后8位？	0
临床执业医师能考口腔执业医师吗？	临床执业助理医师什么时间考	0
拉肚子了吃什么好	拉肚子怎么办，吃什么好？	1
丽江和大理哪个冷	宝马贵吗还是奥迪贵	0
在电脑上怎么下载淘宝	兵与蛇怎么下载到电脑上。	0
你是我的小苹果，是谁唱的	你是我的小呀小苹果，唱出来就给你！	0
我叫妈妈的奶奶应该叫她什么？	我奶奶的妈妈我应该喊她什么？	1
广州是一个什么样的城市?	广州是一个什么样的城市	1
求很伤感的歌曲	求伤感歌曲，。	1
早上吃什么好	早上你吃什么了	1
谁有汽车标志大全	求汽车标志	1
今天打麻将财神方位马	今天打麻将的财神方位在哪儿	1
江苏海事职业技术学院有成人院校吗？	江苏海事职业技术学院是不是理科生才能上啊	0
什么成语的意思是不可缺少啊？	不可想象，不可理解是什么成语的意思	0
叉叉助手苹果手机怎么下载	没越狱的苹果手机怎么下载叉叉助手	1
中国海洋大学哪些专业好？	中国海洋大学各个校区都有什么专业	0
在学校附近开什么店好	在学校附近开个什么店好呢	1
求剑灵这个脸数据	剑灵，求他的数据图	0
求爹爹是龙族全文	求《我的爹爹是龙族》全文}	1
人和动物的区别是什么？	人与动物有什么区别	1
锻炼的近义词是什么	锻炼这个词的近义词是什么	1
突然拉肚子，胃几分钟就抽疼	我有些恶心，拉肚子胃稍微有些疼痛	0
请您将您的问题描述清楚一点可以的嘛	您好，可以简单描述一下您的问题吗	0
有哪些好看的网络小说？	好看的综艺节目有哪些？	0
我家宝宝今天早上，下嘴唇发紫是怎么回事？	宝宝有时下嘴唇发紫，是怎么回事啊？	1
牛头对马嘴，是什么生肖？	牛头对马嘴是什么生肖	1
湖北有什么特产	湖北的特产有什么	1
我爱读书手抄报	关于读书的手抄报(图)	1
拷贝是什么意思啊。	拷贝是什么意思	1
在家带孩子的人能做什么工作呢	在家带小孩的女人适合做什么工作	1
急！这句英语是什么意思？	这些英语是什么意思	1
发财树怎么养	发财树怎么了？	0
麻烦您再输入一下身份证后8位的，谢谢。	麻烦您先输入一下身份证后8位，谢谢。	1
谁有哔哩哔哩激活码的	求哔哩哔哩激活码！	1
沈阳什么好玩的地方	沈阳都有什么好玩的地方	1
中通速递的问题	中通速递问题	1
怎么设置苹果手机来电铃声	苹果怎么设定手机铃声	1
红楼梦的主题曲是什么？	红楼梦的主题曲是什么	1
百雀羚相宜本草佰草集哪个好	相宜本草和佰草集和百雀羚哪个好	1
电脑内存条在哪里呀	电脑内存在哪里？	1
爱情与事业哪个重要？	爱情与事业哪个更重要辩论赛	0
圣经在哪里下载	《小学教材全解》在哪里买	0
可乐加味精有什么效果？	味精加可乐有什么效果	1
北京有什么特产！	北京特产是什么？	1
国外运动鞋品牌大全	国外著名体育运动品牌橱窗	0
男人为什么喜欢美女	为什么男人都喜欢美女	1
急求非诚勿扰亮灯灭灯音效	非诚勿扰第一轮全灭灯	0
周冬雨漂亮吗？	周冬雨漂亮吗	1
中关村三小几点放学	中关村三小上课铃声	0
学画画以后能找到什么工作？	学画画以后可以找什么工作啊	1
这是哪个动漫或游戏里的	这是哪个动漫？求名字！	0
活佛济公主题曲叫什么	活佛济公主题曲是什么	1
电子烟突然吸不上去	吸电子烟健康吗	0
兔子不吃窝边草是什么意思?	兔子不吃窝边草是什么生肖呢	0
衣字旁加个乐怎么念	衣字旁加个至怎么读	0
东西天气越热，它爬的越高？	什么东西天气越热，它爬的越高？(	1
四川城市职业技术学院升本好不好升？是不是自考？	四川城市职业学院247分可以去读吗？	0
天语手机要怎么刷机？	天语手机怎么刷机啊	1
广东白云学院怎样啊	广东白云学院怎么样?	1
梦见自己杀人	我梦见自己杀人了…	1
心脏病人吃什么补品	心脏病吃什么补品好	1
如何缩小脸上毛孔？	如何让脸上的毛孔缩小	1
广州水果批发市场在哪里？	广州的水果批发市场在哪里？	1
猴子最喜欢的是什么？	猴子喜欢什么线	0
火锅店取什么名字好	火锅店取什么名字好？	1
天天酷跑怎样刷钻？	天天酷跑怎么刷积分？	0
鹿晗代言的什么产品	鹿晗代言什么产品？	1
麻烦提供一下您的邮箱账户	麻烦您提供一下邮箱账户	1
宁波在哪里可以考电工证	宁波水电工证哪里可以考	1
英文翻译中文	英文翻译成中文…	1
中国移动积分商城兑换现金	中国移动怎样兑换积分	0
国产手机哪个牌子好？	哪个牌子的国产手机好一点	1
什么杀毒软件好	大家都在用什么杀毒软件	1
明月何时照我还上一句是什么	明月何时照我还前一句是什么？	1
早泄挂什么科	肺癌挂什么科	0
上有天堂,下有苏杭是什么意思	上有天堂,下有苏杭,是什么意思?	1
电子信息工程专业的就业范围包括哪些方面?	电子信息工程专业可报哪个方面的公务员	0
迅雷看看播放器无法播放	迅雷看看播放器不能播放	1
女儿好还是儿子好？	生儿子好还是生女儿好？	1
火影里体术最强的人是谁	目前火影忍者里最强的人是谁	0
()的怀念	火红火红的()	0
老婆，我爱你！	我老婆我爱你	1
这个鞋子是什么牌子	这个鞋子是什么牌子的	1
什么的稻田	稻田养什么好	0
呼吸抑制是什么意思	抑制呼吸中枢是什么意思	0
花裤子配什么上衣	这个裤子可以配什么上衣	0
一库是什么意思	一库娃唷是什么意思啊	0
有什么好看的纪录片？	什么纪录片最好看	0
你好啊可以找你聊天吗	我真的好想赚钱…	0
手机号码不使用可以修改登录和支付密码的当时候页面可以使用邮箱找回	您的可以在您的账户设置--手机设置看一下是否是显示修改手机号码了呢	0
苹果手机掉了能找回吗	苹果手机刷机了还能找回吗	0
有不有这个头像的情侣头像	这个头像的情侣头像？	1
这一系列图片	一系列图片、、急求	1
如何让头发长得快一点	怎么样可以让头发长得快一点	1
用百度云怎么看电影	在百度怎么看电影？	1
小学语文知识大全	小学语文知识大全。	1
违章停车怎么交罚款	违章停车如何交罚款	1
请问是什么石头？还是玉？	请问我的什么石头？	0
亲，需要您同意后才可以转接的	不好意思我们操作转接是需要经过您的同意可以转接，您看可以转接吗	1
怎么才能变成帅哥	怎样变成帅哥、	1
您好，麻烦您输入一下银行卡号，小二这边帮您查询一下，辛苦您了	您好，麻烦您输入一下您的银行卡号，小二这边帮您查询一下，辛苦您了	1
求李连杰的一部电影	求李连杰一部电影	1
我自横刀向天笑的下一句是什么？	我自横刀向天笑，的下一句是什么	1
乙肝会怎样传染	乙肝怎么传染？	1
岳飞是哪个朝代的人	岳飞是哪个朝代的	1
给女朋友起什么昵称好呢	叫女朋友什么昵称好？	1
句子补充完整	把句子补充完整。	1
人生最痛苦的事情是什么	你知道人生最痛苦的事是什么吗	1
怎么瘦大腿和肚子	怎么可以瘦大腿，瘦肚子	1
怎样快速解冻肉	怎么能让肉快速解冻	1
怎么找回微信密码？	微信密码忘了怎么找回？	1
有关问的名言警句	关于名言警句	1
怎样自己制作文字图片？	帮我制作火车票图片	0
你的眼睛会说话是什么意思	你有一双会说话的眼睛是什么歌	0
百度账号如何申请	怎样申请百度账号	1
很抱歉，这边是看不到的。	亲，很抱歉，由于咨询量比较大，让您久等了。	0
外地人能在上海开出租车吗。	外地人可以在北京买房吗？	0
怎么用排山倒海造句？	用排山倒海怎么造句	1
我的新浪微博账号在哪里看？	哦我的新浪微博账号	1
什么充电宝好？	什么牌的充电宝好？	1
被猫抓伤了怎么办要打针吗？	被猫抓伤了要打针吗？	1
多酷版时空猎人在那里下？	时空猎人多酷版的在哪里下的	1
推荐好看电视剧	推荐好看的电视剧	1
春秋航空的飞机怎么样？	春秋航空怎么样~安全性	1
关于海贼王的同人	海贼王的同人。	1
这个小伙子长的怎样？	这个小伙子叫什么	0
女人的内衣要怎么脱？	怎样能偷到女人的内衣	0
巍峨是什么意思？快！	墓冢巍峨是什么意思	0
大象的耳朵想什么	大象的又耳朵像什么	1
怎么说分手不伤人	怎么分手可以不伤人	1
我的妹妹可爱吗	我妹妹可爱吗、	1
